edad,ingresos_mensuales,gastos_fijos_mensuales,monto_prestamo,plazo_meses,historial_crediticio_score,deudas_actuales,ratio_deuda_ingreso,antiguedad_empleo_meses,numero_consultas_crediticias,dependientes,patrimonio_neto,tasa_interes_ofrecida,monto_ahorros,cuota_mensual_estimada,relacion_cuota_ingreso,nivel_educacion,situacion_laboral,tipo_vivienda,finalidad_prestamo,provincia,estado_civil,tipo_contrato,aprobado
28.0,2995.0,1393.0,161822,60,732.0,6889.0,0.3171,34.0,1,3,45655.0,23.8,9082.0,4637.0,1.5482,Tecnico,Autonomo,Hipotecada,Hipoteca,Madrid,Soltero,Temporal,1
51.0,5249.0,2865.0,152459,360,515.0,2670.0,0.1131,42.0,2,1,132022.0,12.3,3554.0,1604.0,0.3056,Universitario,Fijo,Familiar,Personal,Bilbao,Viudo,Indefinido,1
41.0,3323.0,903.0,163625,84,850.0,11494.0,0.358,55.0,0,7,-80000.0,23.6,5219.0,3996.0,1.2025,Primaria,Autonomo,Hipotecada,Educacion,Valencia,Soltero,Indefinido,1
32.0,2413.0,1281.0,133142,48,589.0,7236.0,0.2584,37.0,1,4,54288.0,11.8,22944.0,3493.0,1.4476,Universitario,Jubilado,Propia,Educacion,Madrid,Soltero,Temporal,0
55.0,10818.0,1839.0,800000,60,730.0,11414.0,0.1043,14.0,3,5,-27499.0,17.1,21357.0,19925.0,1.8418,Universitario,Autonomo,Alquilada,Hipoteca,Madrid,Casado,Sin contrato,1
25.0,2818.0,1080.0,74180,120,650.0,1646.0,0.1171,195.0,1,2,-80000.0,12.6,16880.0,1090.0,0.3868,Secundaria,Temporal,Alquilada,Negocio,Sevilla,Soltero,Indefinido,1
22.0,5990.0,1679.0,371563,24,558.0,2850.0,0.1123,90.0,3,3,2336.0,11.4,606.0,17387.0,2.9027,Tecnico,Temporal,Familiar,Negocio,Bilbao,Casado,Temporal,1
65.0,2343.0,573.0,167909,60,742.0,16020.0,0.5843,100.0,6,1,68011.0,12.9,42643.0,3812.0,1.627,Tecnico,Autonomo,Propia,Negocio,Barcelona,Casado,Practicas,1
43.0,4563.0,1888.0,271647,60,698.0,27051.0,0.5071,61.0,1,5,121737.0,15.8,7681.0,6577.0,1.4414,Secundaria,Fijo,Familiar,Negocio,Madrid,Casado,Sin contrato,0
35.0,5202.0,1264.0,300732,48,850.0,6339.0,0.1926,110.0,0,1,-31616.0,16.9,2112.0,8662.0,1.6651,Universitario,Autonomo,Propia,Personal,Madrid,Casado,Indefinido,1
23.0,3378.0,1725.0,303976,120,685.0,3906.0,0.1775,53.0,3,0,-38256.0,10.7,30697.0,4136.0,1.2244,Postgrado,Desempleado,Propia,Personal,Barcelona,Soltero,Temporal,0
54.0,800.0,532.0,86759,60,593.0,8977.0,1.0449,101.0,6,1,144582.0,14.0,41197.0,2019.0,2.5238,Tecnico,Fijo,Propia,Consolidacion,Barcelona,Soltero,Practicas,0
65.0,3014.0,1416.0,127289,84,483.0,1769.0,0.1556,162.0,2,4,-80000.0,13.9,7289.0,2378.0,0.789,Universitario,Fijo,Alquilada,Personal,Barcelona,Soltero,Sin contrato,0
30.0,6237.0,3505.0,520927,60,583.0,83249.0,1.1549,6.0,6,5,-80000.0,23.8,3284.0,14926.0,2.3931,Secundaria,Autonomo,Alquilada,Hipoteca,Madrid,Casado,Indefinido,0
45.0,4091.0,2292.0,449793,120,673.0,2994.0,0.1607,74.0,2,2,328326.0,17.2,2399.0,7874.0,1.9247,Universitario,Fijo,Propia,Hipoteca,Madrid,Soltero,Temporal,1
22.0,3895.0,1518.0,119673,84,616.0,8918.0,0.2766,26.0,3,1,39326.0,15.7,30428.0,2357.0,0.6051,Secundaria,Jubilado,Alquilada,Personal,Valencia,Casado,Temporal,0
30.0,1061.0,401.0,125419,84,719.0,10615.0,0.8351,25.0,0,1,31991.0,21.9,3967.0,2930.0,2.7615,Primaria,Fijo,Alquilada,Consolidacion,Valencia,Casado,Indefinido,1
34.0,1935.0,633.0,156309,36,683.0,9777.0,0.4844,9.0,3,1,235522.0,10.8,1835.0,5103.0,2.6372,Secundaria,Fijo,Hipotecada,Hipoteca,Sevilla,Soltero,Indefinido,1
67.0,3815.0,1866.0,248225,180,538.0,5526.0,0.225,198.0,0,1,48661.0,10.9,8223.0,2806.0,0.7355,Tecnico,Autonomo,Familiar,Consolidacion,Sevilla,Divorciado,Sin contrato,0
57.0,3813.0,1663.0,336768,24,613.0,2424.0,0.1895,82.0,3,2,52150.0,12.0,54400.0,15853.0,3.0,Secundaria,Desempleado,Familiar,Personal,Madrid,Casado,Indefinido,0
62.0,6178.0,3267.0,654343,48,572.0,4414.0,0.0786,4.0,5,0,-17165.0,11.4,4045.0,17039.0,2.758,Universitario,Desempleado,Hipotecada,Personal,Barcelona,Soltero,Temporal,0
49.0,2733.0,889.0,184323,180,681.0,54178.0,1.6842,37.0,2,1,-80000.0,20.2,40331.0,3265.0,1.1947,Universitario,Autonomo,Alquilada,Negocio,Sevilla,Viudo,Indefinido,0
46.0,3803.0,1082.0,156065,24,689.0,1640.0,0.1499,34.0,2,2,57144.0,23.4,31050.0,8205.0,2.1575,Universitario,Temporal,Hipotecada,Hipoteca,Madrid,Casado,Indefinido,1
68.0,3010.0,882.0,277383,180,596.0,14920.0,0.4268,6.0,0,5,-80000.0,18.4,23228.0,4547.0,1.5106,Tecnico,Fijo,Propia,Consolidacion,Sevilla,Divorciado,Sin contrato,1
75.0,1649.0,931.0,84179,60,502.0,7438.0,0.3797,67.0,2,0,77086.0,11.9,38690.0,1868.0,1.1328,Secundaria,Autonomo,Propia,Educacion,Barcelona,Soltero,Temporal,0
20.0,800.0,220.0,31050,36,850.0,7753.0,0.8566,11.0,3,0,-5725.0,15.7,5694.0,1087.0,1.3587,Postgrado,Fijo,Hipotecada,Hipoteca,Barcelona,Casado,Sin contrato,1
73.0,3861.0,1500.0,383811,120,679.0,3770.0,0.1286,9.0,4,0,344909.0,14.4,23576.0,6052.0,1.5675,Universitario,Fijo,Propia,Personal,Valencia,Casado,Indefinido,1
57.0,3309.0,1686.0,115994,36,679.0,7769.0,0.268,29.0,6,3,-75041.0,12.3,5300.0,3869.0,1.1692,Universitario,Autonomo,Hipotecada,Personal,Barcelona,Viudo,Indefinido,0
51.0,2057.0,401.0,148280,84,481.0,13307.0,0.5766,15.0,3,2,-22324.0,27.4,23319.0,3984.0,1.9368,Universitario,Fijo,Alquilada,Consolidacion,Barcelona,Casado,Indefinido,0
57.0,1128.0,524.0,86805,120,715.0,20283.0,1.4997,129.0,1,0,86345.0,12.1,1039.0,1250.0,1.1082,Secundaria,Fijo,Alquilada,Personal,Valencia,Divorciado,Sin contrato,1
44.0,4350.0,2059.0,250020,60,746.0,10476.0,0.3378,88.0,0,1,138223.0,16.8,26218.0,6187.0,1.4223,Postgrado,Autonomo,Propia,Negocio,Sevilla,Casado,Indefinido,1
30.0,2541.0,486.0,45019,120,680.0,661.0,0.1683,85.0,0,4,184948.0,14.2,43200.0,704.0,0.2771,Tecnico,Fijo,Alquilada,Hipoteca,Madrid,Casado,Indefinido,1
62.0,4164.0,1565.0,153680,240,662.0,166.0,0.1523,46.0,2,2,-80000.0,9.5,3375.0,1432.0,0.3439,Universitario,Autonomo,Propia,Educacion,Madrid,Soltero,Sin contrato,1
50.0,9122.0,4895.0,216640,60,662.0,23470.0,0.3598,42.0,1,0,-80000.0,19.9,3354.0,5728.0,0.6279,Primaria,Desempleado,Familiar,Personal,Valencia,Soltero,Indefinido,0
23.0,825.0,652.0,64362,24,570.0,6414.0,0.7705,86.0,0,3,158626.0,19.3,20485.0,3254.0,3.0,Tecnico,Jubilado,Familiar,Consolidacion,Barcelona,Soltero,Indefinido,0
41.0,1959.0,932.0,142560,84,587.0,5254.0,0.3107,84.0,3,1,129498.0,12.8,411.0,2578.0,1.316,Universitario,Autonomo,Otro,Hipoteca,Barcelona,Casado,Sin contrato,1
36.0,2629.0,1154.0,219992,48,629.0,2005.0,0.1422,23.0,2,0,118647.0,12.8,1665.0,5880.0,2.2366,Tecnico,Temporal,Alquilada,Consolidacion,Valencia,Soltero,Sin contrato,0
33.0,7136.0,2042.0,551710,60,749.0,21911.0,0.2652,19.0,4,5,112379.0,11.9,7177.0,12245.0,1.7159,Tecnico,Fijo,Alquilada,Automovil,Sevilla,Soltero,Indefinido,1
57.0,1117.0,887.0,26981,60,674.0,3327.0,0.3803,17.0,0,0,202467.0,20.7,488.0,725.0,0.6491,Tecnico,Autonomo,Propia,Negocio,Madrid,Casado,Sin contrato,1
45.0,9523.0,2480.0,800000,84,583.0,20238.0,0.2115,108.0,1,4,226933.0,13.2,14366.0,14641.0,1.5374,Secundaria,Fijo,Propia,Educacion,Sevilla,Viudo,Temporal,0
50.0,3234.0,1703.0,112565,84,592.0,615.0,0.1271,28.0,1,2,137173.0,13.9,29319.0,2103.0,0.6503,Universitario,Fijo,Alquilada,Hipoteca,Barcelona,Soltero,Sin contrato,0
65.0,2814.0,476.0,217272,36,455.0,15942.0,0.5767,79.0,3,2,225542.0,21.5,349.0,8242.0,2.9289,Universitario,Fijo,Hipotecada,Automovil,Barcelona,Viudo,Sin contrato,0
58.0,2647.0,793.0,202071,120,690.0,10013.0,0.428,32.0,2,0,144975.0,15.6,5456.0,3335.0,1.2599,Secundaria,Fijo,Familiar,Hipoteca,Valencia,Soltero,Indefinido,1
30.0,2294.0,976.0,55691,120,631.0,41580.0,1.5293,33.0,0,2,158763.0,16.5,13733.0,950.0,0.4141,Universitario,Fijo,Hipotecada,Personal,Madrid,Soltero,Indefinido,0
60.0,5591.0,2857.0,128132,12,667.0,15106.0,0.2915,52.0,1,0,280978.0,26.9,5727.0,12297.0,2.1994,Tecnico,Autonomo,Familiar,Hipoteca,Valencia,Soltero,Temporal,1
62.0,1570.0,877.0,134811,36,850.0,652.0,0.1408,77.0,2,1,120666.0,9.5,3348.0,4318.0,2.7503,Secundaria,Fijo,Alquilada,Educacion,Madrid,Casado,Indefinido,1
42.0,3667.0,1411.0,137472,360,610.0,40642.0,0.9256,20.0,2,1,46321.0,11.7,11555.0,1382.0,0.3769,Postgrado,Fijo,Propia,Hipoteca,Sevilla,Casado,Sin contrato,1
70.0,2367.0,956.0,158934,24,669.0,2102.0,0.1362,119.0,2,1,111756.0,12.8,484.0,7541.0,3.0,Tecnico,Fijo,Propia,Hipoteca,Bilbao,Viudo,Indefinido,1
59.0,1887.0,1086.0,177606,36,593.0,6060.0,0.3157,34.0,2,1,173362.0,13.9,25831.0,6062.0,3.0,Secundaria,Fijo,Alquilada,Negocio,Bilbao,Divorciado,Sin contrato,0
53.0,14067.0,2392.0,800000,60,635.0,30359.0,0.3009,26.0,2,1,163957.0,12.1,1852.0,17836.0,1.2679,Tecnico,Jubilado,Hipotecada,Educacion,Madrid,Casado,Indefinido,1
44.0,3833.0,1850.0,141991,48,562.0,20872.0,0.5318,18.0,2,0,151891.0,15.4,3792.0,3981.0,1.0386,Universitario,Desempleado,Alquilada,Personal,Valencia,Casado,Temporal,0
55.0,4307.0,1825.0,101108,84,551.0,23732.0,0.5445,23.0,1,0,58768.0,10.4,894.0,1699.0,0.3945,Secundaria,Fijo,Hipotecada,Hipoteca,Bilbao,Casado,Temporal,0
24.0,5900.0,3168.0,448735,36,488.0,12258.0,0.1855,93.0,0,2,-80000.0,25.8,9320.0,18032.0,3.0,Universitario,Fijo,Propia,Negocio,Valencia,Soltero,Sin contrato,1
22.0,1271.0,590.0,57960,48,553.0,2476.0,0.1877,5.0,3,1,-80000.0,10.1,17000.0,1473.0,1.1589,Primaria,Fijo,Alquilada,Consolidacion,Barcelona,Casado,Indefinido,0
60.0,8530.0,3239.0,510741,360,671.0,8294.0,0.1934,10.0,0,2,-59274.0,14.1,17458.0,6092.0,0.7142,Universitario,Temporal,Propia,Educacion,Madrid,Soltero,Indefinido,1
62.0,800.0,303.0,49045,48,622.0,5190.0,0.6149,27.0,4,0,-79621.0,14.7,132751.0,1358.0,1.6975,Secundaria,Desempleado,Alquilada,Automovil,Bilbao,Casado,Temporal,0
75.0,1879.0,963.0,132694,24,630.0,4610.0,0.2287,11.0,1,0,120159.0,17.0,19798.0,6561.0,3.0,Universitario,Temporal,Propia,Educacion,Bilbao,Soltero,Practicas,0
74.0,2263.0,569.0,168451,120,609.0,1482.0,0.0553,54.0,0,2,86053.0,23.7,6022.0,3679.0,1.6257,Tecnico,Fijo,Hipotecada,Hipoteca,Valencia,Casado,Indefinido,1
68.0,4226.0,1419.0,435745,60,664.0,11701.0,0.2843,87.0,5,4,147542.0,20.2,17569.0,11593.0,2.7433,Postgrado,Temporal,Hipotecada,Automovil,Bilbao,Viudo,Indefinido,0
48.0,3399.0,788.0,135026,48,658.0,36522.0,0.9449,10.0,1,2,334280.0,12.0,6494.0,3556.0,1.0462,Secundaria,Temporal,Alquilada,Automovil,Valencia,Soltero,Indefinido,0
40.0,2697.0,511.0,195497,240,653.0,33662.0,1.0974,27.0,1,1,842.0,22.3,13217.0,3677.0,1.3634,Universitario,Desempleado,Alquilada,Consolidacion,Barcelona,Casado,Indefinido,1
59.0,2960.0,663.0,110371,24,621.0,17647.0,0.5001,212.0,2,3,-80000.0,20.9,48889.0,5666.0,1.9142,Secundaria,Fijo,Alquilada,Personal,Madrid,Casado,Indefinido,1
27.0,1658.0,901.0,100440,60,716.0,3904.0,0.334,18.0,1,2,115791.0,27.1,9794.0,3073.0,1.8534,Universitario,Autonomo,Familiar,Personal,Valencia,Divorciado,Sin contrato,1
49.0,1214.0,319.0,131486,36,469.0,20038.0,1.4364,18.0,3,1,-60841.0,8.4,12770.0,4145.0,3.0,Tecnico,Fijo,Familiar,Consolidacion,Madrid,Viudo,Sin contrato,0
60.0,4610.0,2845.0,308496,24,581.0,12142.0,0.3302,9.0,2,1,151495.0,19.7,55446.0,15656.0,3.0,Postgrado,Jubilado,Hipotecada,Personal,Barcelona,Soltero,Indefinido,1
70.0,4520.0,1052.0,463389,48,578.0,9699.0,0.2087,2.0,1,1,-54411.0,18.8,2526.0,13807.0,3.0,Primaria,Fijo,Propia,Hipoteca,Bilbao,Viudo,Temporal,1
47.0,7713.0,4327.0,691370,240,708.0,7166.0,0.0805,10.0,1,5,-80000.0,17.2,57987.0,10246.0,1.3284,Postgrado,Temporal,Hipotecada,Personal,Barcelona,Viudo,Indefinido,0
56.0,1856.0,1044.0,66584,84,601.0,1384.0,0.1719,21.0,1,1,214415.0,21.2,25134.0,1527.0,0.8227,Universitario,Fijo,Hipotecada,Hipoteca,Barcelona,Divorciado,Temporal,1
48.0,4517.0,1048.0,370377,36,562.0,45978.0,0.9835,80.0,4,0,-30690.0,21.8,9096.0,14107.0,3.0,Universitario,Autonomo,Familiar,Educacion,Madrid,Soltero,Temporal,0
35.0,2514.0,1009.0,97662,60,666.0,3800.0,0.2111,58.0,0,6,420198.0,7.2,9851.0,1943.0,0.7729,Tecnico,Temporal,Hipotecada,Negocio,Bilbao,Soltero,Indefinido,1
53.0,6089.0,2110.0,466191,120,722.0,32904.0,0.4757,10.0,4,0,-9713.0,26.3,1401.0,11036.0,1.8124,Tecnico,Fijo,Alquilada,Hipoteca,Valencia,Casado,Temporal,1
19.0,5504.0,1798.0,488733,36,717.0,1001.0,0.1197,49.0,1,2,168647.0,21.5,5959.0,18539.0,3.0,Universitario,Desempleado,Propia,Consolidacion,Valencia,Divorciado,Indefinido,1
31.0,3384.0,1141.0,131016,36,734.0,12504.0,0.4494,72.0,4,1,175399.0,21.5,25982.0,4970.0,1.4687,Secundaria,Fijo,Hipotecada,Personal,Madrid,Casado,Temporal,1
30.0,2432.0,888.0,163005,36,661.0,1863.0,0.2088,117.0,4,2,71.0,10.5,6490.0,5298.0,2.1785,Universitario,Jubilado,Propia,Automovil,Barcelona,Viudo,Indefinido,1
46.0,5306.0,2249.0,189474,60,675.0,3951.0,0.1401,196.0,2,0,30097.0,14.0,1932.0,4409.0,0.8309,Tecnico,Autonomo,Otro,Hipoteca,Sevilla,Divorciado,Indefinido,1
29.0,4395.0,2104.0,111729,12,627.0,26703.0,0.6336,73.0,1,0,82986.0,9.6,17322.0,9802.0,2.2303,Tecnico,Temporal,Alquilada,Personal,Barcelona,Soltero,Sin contrato,0
56.0,1977.0,694.0,133615,60,621.0,44065.0,1.9709,137.0,6,0,395397.0,6.9,14029.0,2639.0,1.3349,Secundaria,Fijo,Hipotecada,Personal,Valencia,Soltero,Indefinido,1
19.0,1344.0,788.0,101282,180,562.0,8269.0,0.5678,22.0,0,4,-80000.0,7.2,25976.0,922.0,0.686,Universitario,Fijo,Familiar,Negocio,Valencia,Soltero,Temporal,0
49.0,2507.0,1531.0,34478,120,712.0,8711.0,0.3507,64.0,2,0,52549.0,8.6,5018.0,429.0,0.1711,Primaria,Jubilado,Hipotecada,Consolidacion,Madrid,Casado,Temporal,1
30.0,7400.0,1780.0,426622,84,488.0,16685.0,0.2497,53.0,2,1,109195.0,25.9,20567.0,11045.0,1.4926,Universitario,Fijo,Alquilada,Personal,Barcelona,Divorciado,Indefinido,1
63.0,5931.0,1011.0,584634,36,532.0,3311.0,0.0535,25.0,1,1,65640.0,10.4,458.0,18974.0,3.0,Primaria,Autonomo,Alquilada,Consolidacion,Barcelona,Soltero,Temporal,0
44.0,1529.0,577.0,80315,180,818.0,1468.0,0.1778,16.0,2,1,260562.0,13.7,7559.0,1053.0,0.6887,Universitario,Fijo,Hipotecada,Personal,Madrid,Divorciado,Sin contrato,1
66.0,1479.0,839.0,63188,360,640.0,2143.0,0.2049,1.0,1,2,33191.0,24.8,17709.0,1307.0,0.8837,Universitario,Fijo,Propia,Hipoteca,Sevilla,Casado,Indefinido,0
58.0,6405.0,1824.0,144392,36,663.0,1199.0,0.1293,6.0,3,4,79767.0,20.7,11639.0,5418.0,0.8459,Secundaria,Fijo,Hipotecada,Automovil,Valencia,Soltero,Indefinido,1
34.0,1508.0,495.0,79038,240,541.0,19290.0,1.1159,19.0,2,1,-80000.0,15.0,17227.0,1041.0,0.6903,Tecnico,Fijo,Hipotecada,Automovil,Barcelona,Casado,Temporal,0
57.0,4046.0,2041.0,148081,180,694.0,2655.0,0.0622,165.0,2,2,-536.0,19.9,5299.0,2590.0,0.6401,Universitario,Fijo,Otro,Personal,Barcelona,Divorciado,Temporal,1
48.0,2060.0,1248.0,214962,360,774.0,19206.0,0.8595,21.0,1,2,127143.0,13.4,3862.0,2445.0,1.1869,Tecnico,Fijo,Alquilada,Personal,Madrid,Soltero,Indefinido,0
51.0,7865.0,1884.0,128329,36,781.0,32.0,0.1236,57.0,1,0,105748.0,14.0,32082.0,4386.0,0.5577,Secundaria,Desempleado,Hipotecada,Educacion,Sevilla,Soltero,Sin contrato,0
41.0,1878.0,987.0,96721,240,514.0,19594.0,0.995,0.0,1,4,60324.0,13.8,3543.0,1189.0,0.6331,Universitario,Jubilado,Familiar,Automovil,Valencia,Soltero,Indefinido,0
62.0,5920.0,2624.0,98232,24,755.0,3224.0,0.1653,61.0,1,1,181824.0,12.0,15072.0,4624.0,0.7811,Universitario,Desempleado,Otro,Personal,Valencia,Casado,Practicas,0
52.0,3331.0,1123.0,334030,24,651.0,16658.0,0.5006,87.0,1,2,32128.0,11.7,2976.0,15677.0,3.0,Secundaria,Fijo,Alquilada,Consolidacion,Bilbao,Casado,Temporal,1
65.0,3468.0,1582.0,154228,24,423.0,3347.0,0.1903,119.0,1,2,107151.0,19.9,16248.0,7842.0,2.2612,Universitario,Jubilado,Propia,Personal,Bilbao,Casado,Indefinido,1
23.0,914.0,239.0,99189,48,511.0,5134.0,0.4862,13.0,3,2,65519.0,19.2,3027.0,2976.0,3.0,Universitario,Temporal,Otro,Hipoteca,Bilbao,Casado,Indefinido,0
36.0,800.0,398.0,58322,12,481.0,4766.0,0.5255,7.0,3,1,-80000.0,16.1,625.0,5294.0,3.0,Secundaria,Fijo,Otro,Hipoteca,Madrid,Soltero,Indefinido,0
47.0,2611.0,686.0,253486,48,704.0,23066.0,0.882,39.0,2,3,-3450.0,22.2,40999.0,8014.0,3.0,Universitario,Temporal,Hipotecada,Negocio,Madrid,Soltero,Temporal,1
24.0,3457.0,623.0,46814,60,633.0,48774.0,1.2378,58.0,1,3,18447.0,13.7,139.0,1082.0,0.313,Universitario,Autonomo,Familiar,Automovil,Valencia,Casado,Sin contrato,0
27.0,1518.0,901.0,46678,12,591.0,21184.0,1.2232,29.0,1,4,130168.0,16.2,6889.0,4240.0,2.7931,Secundaria,Desempleado,Alquilada,Negocio,Barcelona,Divorciado,Indefinido,0
58.0,1551.0,759.0,160436,180,641.0,6264.0,0.3481,11.0,4,2,40070.0,10.8,10414.0,1803.0,1.1625,Universitario,Fijo,Alquilada,Hipoteca,Madrid,Viudo,Sin contrato,1
49.0,4175.0,1969.0,252720,36,808.0,11953.0,0.3058,94.0,0,0,-74555.0,19.6,33.0,9341.0,2.2374,Universitario,Fijo,Familiar,Hipoteca,Madrid,Casado,Sin contrato,1
51.0,4179.0,1856.0,310424,12,623.0,9467.0,0.2876,54.0,2,0,169071.0,9.4,8305.0,27205.0,3.0,Postgrado,Fijo,Otro,Hipoteca,Barcelona,Soltero,Temporal,1
45.0,2745.0,668.0,178391,48,680.0,1477.0,0.1559,89.0,0,4,-219.0,12.0,845.0,4698.0,1.7115,Tecnico,Autonomo,Alquilada,Personal,Barcelona,Soltero,Indefinido,0
32.0,4761.0,1013.0,294478,24,707.0,2425.0,0.0983,99.0,3,5,251856.0,21.6,21243.0,15219.0,3.0,Secundaria,Jubilado,Alquilada,Automovil,Sevilla,Viudo,Temporal,1
47.0,1474.0,876.0,133583,120,541.0,13254.0,0.8926,84.0,2,0,133846.0,13.0,26432.0,1995.0,1.3535,Postgrado,Temporal,Familiar,Negocio,Sevilla,Casado,Temporal,1
54.0,2408.0,547.0,249905,48,701.0,5718.0,0.2671,12.0,2,3,175435.0,12.6,2063.0,6655.0,2.7637,Universitario,Autonomo,Propia,Hipoteca,Madrid,Casado,Indefinido,1
46.0,8012.0,2330.0,75854,24,733.0,8021.0,0.1564,2.0,5,0,23020.0,12.9,2382.0,3603.0,0.4497,Sin estudios,Fijo,Alquilada,Consolidacion,Madrid,Casado,Indefinido,1
39.0,3106.0,1273.0,185808,60,740.0,6696.0,0.2785,13.0,0,1,96679.0,28.7,13570.0,5864.0,1.888,Universitario,Fijo,Alquilada,Consolidacion,Madrid,Casado,Indefinido,1
21.0,3216.0,2000.0,176369,60,637.0,5255.0,0.1545,216.0,1,3,170234.0,13.8,53045.0,4086.0,1.2705,Primaria,Fijo,Otro,Hipoteca,Barcelona,Casado,Indefinido,1
37.0,11891.0,5790.0,458207,36,734.0,36859.0,0.3585,67.0,1,5,183441.0,10.6,26806.0,14914.0,1.2542,Universitario,Fijo,Alquilada,Hipoteca,Sevilla,Viudo,Indefinido,1
49.0,1287.0,649.0,29651,36,694.0,24464.0,1.6386,290.0,3,0,293811.0,25.0,139.0,1179.0,0.9161,Primaria,Autonomo,Familiar,Personal,Sevilla,Casado,Indefinido,0
53.0,4807.0,1339.0,257758,120,656.0,19185.0,0.3368,9.0,1,0,15395.0,23.4,9511.0,5576.0,1.16,Postgrado,Fijo,Propia,Hipoteca,Madrid,Divorciado,Indefinido,1
67.0,8090.0,3776.0,770092,84,732.0,9662.0,0.2164,110.0,0,1,-80000.0,11.3,28374.0,13308.0,1.645,Sin estudios,Fijo,Familiar,Automovil,Madrid,Casado,Temporal,1
21.0,2453.0,629.0,34556,36,807.0,26040.0,1.0255,45.0,2,3,-24254.0,15.0,21628.0,1198.0,0.4884,Universitario,Fijo,Familiar,Consolidacion,Barcelona,Soltero,Indefinido,1
44.0,4993.0,1590.0,397504,240,733.0,496.0,0.0945,129.0,1,1,-78778.0,8.6,14676.0,3475.0,0.696,Primaria,Temporal,Propia,Automovil,Barcelona,Casado,Sin contrato,1
34.0,1654.0,618.0,75552,36,643.0,17682.0,0.9453,51.0,1,2,-80000.0,15.4,44775.0,2634.0,1.5925,Postgrado,Autonomo,Alquilada,Automovil,Madrid,Casado,Practicas,0
29.0,1974.0,1222.0,179579,60,606.0,6623.0,0.3841,65.0,3,2,152964.0,23.3,21125.0,5093.0,2.58,Tecnico,Temporal,Otro,Personal,Sevilla,Casado,Temporal,1
39.0,3756.0,649.0,156546,60,697.0,16162.0,0.4943,65.0,3,3,218830.0,14.6,7629.0,3691.0,0.9827,Postgrado,Autonomo,Alquilada,Negocio,Valencia,Soltero,Temporal,0
34.0,4813.0,871.0,187924,36,664.0,2382.0,0.0885,139.0,2,1,163562.0,17.4,20881.0,6737.0,1.3998,Tecnico,Fijo,Hipotecada,Negocio,Madrid,Soltero,Sin contrato,1
27.0,5840.0,3030.0,493142,36,751.0,2492.0,0.1197,20.0,0,0,124095.0,27.3,6421.0,20212.0,3.0,Tecnico,Fijo,Hipotecada,Hipoteca,Barcelona,Soltero,Indefinido,1
71.0,7645.0,4169.0,780571,60,564.0,3548.0,0.0748,26.0,3,2,26623.0,20.6,7424.0,20942.0,2.7393,Secundaria,Desempleado,Propia,Educacion,Valencia,Casado,Temporal,0
18.0,2863.0,1928.0,134460,36,743.0,9540.0,0.374,5.0,2,4,56749.0,9.6,33.0,4313.0,1.5065,Universitario,Autonomo,Propia,Automovil,Barcelona,Viudo,Indefinido,1
39.0,6101.0,1986.0,466053,36,524.0,11599.0,0.277,46.0,1,3,150379.0,23.4,9374.0,18138.0,2.973,Tecnico,Fijo,Alquilada,Automovil,Madrid,Casado,Indefinido,0
43.0,2427.0,1334.0,155038,60,634.0,13535.0,0.4968,30.0,3,4,79297.0,20.3,8259.0,4133.0,1.7029,Universitario,Autonomo,Alquilada,Automovil,Valencia,Casado,Indefinido,1
73.0,5122.0,2278.0,125646,120,702.0,30644.0,0.5818,52.0,4,0,-80000.0,23.0,26837.0,2683.0,0.5238,Universitario,Autonomo,Hipotecada,Personal,Madrid,Casado,Indefinido,0
35.0,3376.0,1323.0,123707,120,640.0,307.0,0.0344,168.0,0,3,-751.0,7.0,7278.0,1436.0,0.4254,Universitario,Desempleado,Alquilada,Consolidacion,Sevilla,Soltero,Temporal,0
67.0,3895.0,1121.0,306733,24,689.0,68583.0,1.5384,14.0,2,3,-80000.0,17.4,20163.0,15225.0,3.0,Tecnico,Fijo,Alquilada,Negocio,Valencia,Casado,Temporal,0
31.0,3843.0,894.0,190224,120,775.0,2206.0,0.1492,55.0,0,1,-32088.0,10.1,4006.0,2524.0,0.6568,Secundaria,Desempleado,Familiar,Personal,Barcelona,Soltero,Indefinido,1
64.0,1138.0,808.0,71266,240,599.0,13742.0,1.0112,11.0,2,0,183816.0,8.3,64456.0,609.0,0.5351,Secundaria,Fijo,Alquilada,Automovil,Valencia,Casado,Indefinido,0
46.0,1519.0,429.0,144502,60,524.0,46416.0,2.5,20.0,1,2,131183.0,6.4,11625.0,2821.0,1.8571,Tecnico,Jubilado,Alquilada,Hipoteca,Barcelona,Soltero,Indefinido,0
29.0,3170.0,1104.0,60636,60,548.0,2284.0,0.1135,54.0,3,0,144265.0,13.5,5747.0,1395.0,0.4401,Universitario,Fijo,Alquilada,Automovil,Madrid,Casado,Temporal,1
53.0,1083.0,582.0,90722,360,642.0,3210.0,0.3313,29.0,1,4,77381.0,19.0,980.0,1441.0,1.3306,Universitario,Fijo,Alquilada,Automovil,Sevilla,Casado,Indefinido,1
52.0,4909.0,1113.0,495720,180,762.0,4137.0,0.1399,26.0,3,1,98978.0,19.3,1788.0,8451.0,1.7215,Secundaria,Fijo,Hipotecada,Negocio,Barcelona,Soltero,Indefinido,1
69.0,5029.0,3665.0,286851,60,622.0,10332.0,0.2881,118.0,1,2,248849.0,7.8,27265.0,5789.0,1.1511,Universitario,Desempleado,Propia,Personal,Sevilla,Divorciado,Sin contrato,0
